Title,Date,Press,Description
"[속보] 한림원 ""한강, 노벨상 연락에 예상 못 했다는 반응""",2024.10.10.,연합뉴스TV언론사 선정,"""한강, 평범한 하루 보내…아들과 막 저녁 식사 마쳐"" 현재 한강 작가는 국내 취재진과의 연락이 닿지 않고 있습니다. 수상 소식을 전한 스웨덴 한림원은 한강 작가가 예상하지 못했다는 반응을 보였다며 ""아들과 저녁 식사를 마친 참이었다""고 전했습니다."
[속보] 한국 첫 노벨 문학상 쾌거,2024.10.10.,연합뉴스언론사 선정,
"[속보]구속심사 출석 구영배 ""사건 발생 후 인지""…혐의 부인",2024.10.10.,이데일리언론사 선정,티몬·위메프(티메프)의 판매 대금 미정산 사태의 핵심 피의자인 구영배 큐텐그룹 대표가 10일 서울 서초구 서울중앙지방법원에서 열리는 특정경제범죄 가중처벌 등에 관한 법률 위반(사기·횡령·배임) 혐의 관련 구속 전 피의자 심문(영장실질심사)에 출석하며 취재진의 질의에 답하고 있다. (사진= 이데일리 )
"[속보] 한일 정상 ""미사일경보정보 실시간 공유체계 계속 가동""",2024.10.10.,강원도민일보언론사 선정,윤석열 대통령과 이시바 시게루 일본 총리는 10일(현지시간) 북한의 미사일 경보 정보(warning data) 실시간 공유체계를 면밀히 계속 가동해 나가기로 했다. 윤 대통령은 이날 라오스 비엔티안에서 개최된 아세안(ASEAN·동남아시아국가연합) 정상회의를 계기로 오후 3시 45분부터 약 40분간 이시바 총리와...
"[속보] 한국축구, 이재성 헤더골로 전반전 요르단에 1-0 리드",2024.10.10.,bnt뉴스,"한국축구, 이재성 헤더골로 전반전 요르단에 1-0 리드 한국축구가 이재성의 전반 38분 헤더골로 기선을 잡았다. 홍명보 감독이 이끄는 한국 축구대표팀은 10일(한국시각) 요르단 암만 국제경기장에서 열린 요르단과의 2026 국제축구연맹(FIFA) 북중미 월드컵 아시아지역 3차 예선 B조 3차전에서 이재성의..."
"[속보]한국, 유엔인권이사국 6번째 선출…“北 인권 논의 적극 참여할 ...",2024.10.10.,문화일보언론사 선정,"2025~2027년 임기…2022년 연임시도 실패후 2년만에 피선 한국, 내년에 안보·경제사회·인권 3대 유엔기구 이사 활동 한국이 9일(현지시간) 3년 임기의 유엔 인권이사회 이사국에 당선됐다. 유엔총회는 이날 미국 뉴욕 유엔본부에서 열린 유엔 인권이사회 이사국 선거에서 한국을 2025∼2027년 임기의..."
"[속보] 尹·이시바 “한반도 긴장 고조, 한일·한미일에 책임 전가 안돼...",2024.10.10.,세계일보언론사 선정,"윤석열 대통령(오른쪽)이 10일(현지시간) 라오스 비엔티안의 한 호텔에서 열린 한일 정상회담에서 이시바 시게루 일본 신임 총리와 악수하며 기념촬영을 하고 있다. 비엔티안=연합뉴스 尹·이시바 “한반도 긴장 고조, 한일·한미일에 책임 전가 안돼”"
"[속보] 尹·이시바 ""北과 지원 세력에 엄중 경고 발신하도록 협력""",2024.10.10.,연합뉴스언론사 선정,
"[속보] 한일 정상 ""러북 군사협력 불법적…세계 평화·안보 위협""",2024.10.10.,연합뉴스언론사 선정,
[속보] 미 주간신규 실업수당 신청자 25.8만명…14개월 최대,2024.10.10.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]부산지하철 노사, 최종 협상서 타결…내일 파업 철회",2024.10.10.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]윤-이시바, 40분간 첫 한일정상회담…관계 계승·발전 공감",2024.10.10.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 윤 대통령 ""한강, 문학사상 위대한 업적…노벨상 국가적 경사""",2024.10.10.,뉴스1,
"[속보] 홍명보호, 요르단 원정서 기선 제압…전반 38분 이재성 헤더 선...",2024.10.10.,뉴스1,
"[속보]""파월은 시장 편""…다우·S&P500지수 또 사상최고치",2024.10.10.,이데일리언론사 선정,"다우지수와 S&P500지수가 사상 최고치를 다시 경신하는 등 뉴욕 3대지수가 이틀 연속 일제히 상승했다. 이날 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전거래일 대비 1.03% 상승한 4만2512.00에 장을 마감했다. 대형주 벤치마크인 S&P500지수는 0.71% 오른 5792.04를, 기술주 위주의..."
[속보] '티메프 사태' 구영배 큐텐 대표 등 경영진들 구속영장 기각,2024.10.10.,YTN,"티몬·위메프의 대규모 미정산 사태의 최종 책임자로 지목된 구영배 큐텐 그룹 대표가 구속을 면했습니다. 서울중앙지방법원은 오늘(10일) 특정경제범죄가중처법상 사기와 횡령, 배임 혐의 등을 받는 구 대표에 대해 청구된 구속영장을 기각했습니다. 구 대표와 범행을 공모한 혐의를 받는 류화현 위메프..."
"[속보]'대규모 미정산 사태' 구영배·티메프 경영진, 구속 영장 기각",2024.10.10.,머니투데이언론사 선정,티메프(티몬·위메프) 대규모 미정산 사태의 핵심 피의자로 지목된 구영배 큐텐 그룹 대표에 대한 구속 영장이 기각됐다. 서울중앙지법 신영희 영장전담 부장판사는 10일 오전 9시50분부터 특정경제범죄가중처벌법상 사기·횡령·배임 등 혐의를 받는 구 대표의 구속 전 피의자심문(영장실질심사)을...
"[속보]윤 대통령, 한강 작가 노벨 문학상에 ""온 국민 기뻐할 국가적 경...",2024.10.10.,머니투데이,"윤석열 대통령이 한국 소설가 한강(53)이 2024년 노벨 문학상을 수상했다는 소식에 ""대한민국 문학사상 위대한 업적이자 온 국민이 기뻐할 국가적 경사""라고 밝혔다. 스웨덴 한림원은 10일(현지시간) 노벨 문학상 수상자로 한강을 선정했다. 한국 작가가 노벨 문학상을 받은 것은 이번이 처음이다. 다른..."
"[속보] 尹대통령 ""셔틀외교 소통 통해 한일관계 발전 굳게 이어가자""",2024.10.10.,연합뉴스언론사 선정,
[속보] 美 9월 CPI 전년比 2.4%↑..2021년 2월 이후 최소폭,2024.10.10.,파이낸셜뉴스언론사 선정,美 9월 CPI 전년比 2.4%↑..2021년 2월 이후 최소폭
"[속보] 정태영 현대카드 부회장, 동생들 상대 유산 소송 1심 일부 승소",2024.10.10.,머니투데이,=10일 서울중앙지법
"[속보] 한-아세안, 포괄적전략동반자관계 수립…尹 ""최고단계 파트너십...",2024.10.10.,연합뉴스언론사 선정,
[속보]미국 신규 실업수당청구건수 예상치 상회,2024.10.10.,bnt뉴스,"미국 신규 실업수당청구건수가 예상치를 상회하는 것으로 나타났다. 미국의 신규 실업수당 청구 건수가 예상치를 크게 웃돌았다. 미 노동부에 따르면, 9월의 신규 실업수당 청구 건수는 25만8천 건으로, 예상치인 23만1천 건과 이전 주의 22만5천 건에 비해 크게 증가하였다. 또한, 연속 실업수당 청구 건수..."
"[속보] 가자지구 하마스와 파타, 카이로에서 임시 거국 위원회 설립 합...",2024.10.10.,뉴시스언론사 선정,"팔레스타인 민족해방운동( 파타)과 이슬람저항운동(하마스) 양대 정파가 9일(현지시간) 카이로에서 만나 가자지구에 관한 향후 운영 방안 등을 협의하고 ""임시 비정치 위원회"" ( temporary, non-political committee)를 설립하기로 했다고 이집트 정부의 한 소식통이 밝혔다．"
"[속보] 한 총리 ""딥페이크 성범죄 집중단속…내년 3월까지 실시""",2024.10.10.,뉴스1언론사 선정,
[속보]소설가 한강 `한국 첫 노벨문학상` 수상 쾌거[2024노벨문학상],2024.10.10.,이데일리언론사 선정,[속보]소설가 한강 `한국 첫 노벨문학상` 수상 쾌거
"[속보]한국 요르단 축구 중계, 전반 황희찬 부상 속 이재성 골로 1-0 결과",2024.10.10.,국제뉴스,이강인(사진=한국 요르단 축구 중계 화면 '쿠팡플레이' 캡쳐) 한국 요르단 축구 중계 일정 및 결과에 큰 관심이 쏠리고 있다. 축구대표팀을 이끄는 홍명보 감독이 한국 시간으로 10일 오후 11시 요르단 암만국제경기장에서 열리는 2026 FIFA 북중미 월드컵 아시아 3차 예선 3차전에서 황희찬과 이강인을 선발...
"[속보] 尹-이시바, 첫 대면..아세안+3 정상회의 개최",2024.10.10.,파이낸셜뉴스언론사 선정,윤석열 대통령은 10일 이시바 시게루 신임 일본 총리와 공식석상에서 처음 대면했다. 아세안(ASEAN·동남아시아국가연합) 국가들과 한국·일본·중국이 한 데 모이는 아세안+3 정상회의에서다. 윤 대통령은 이날 라오스 비엔티안에서 열린 아세안+3 정상회의에서 이시바 총리를 처음 만났다. 한일 정상은 이후...
"[속보] 尹지지율 24%... 2주 전보다 소폭 하락, 국민의힘은 27%",2024.10.10.,한경비즈니스,"윤석열 대통령의 국정 지지율이 24%를 기록, 2주 전에 비해 소폭 하락했다는 여론조사 결과가 나왔다. 10일 엠브레인퍼블릭·케이스탯리서치·코리아리서치·한국리서치에 따르면 지난 7∼9일 전국 만 18세 이상 남녀 1천명을 대상으로 진행한 전국지표조사(NBS)에 따르면 윤 대통령이 국정 운영을 잘하고..."
"[속보] 尹대통령-이시바 日총리, 라오스서 정상회담 시작",2024.10.10.,연합뉴스언론사 선정,
"[속보] 尹 ""셔틀외교 포함 소통 통해 한일관계 발전 도모""",2024.10.10.,헤럴드경제언론사 선정,"[속보] 尹 ""셔틀외교 포함 소통 통해 한일관계 발전 도모"""
[속보] 한국 요르단에 전반전 1-0 앞선채 마무리…'후반전 활약은?',2024.10.10.,CBC뉴스,대한민국 축구 자료사진. 한국시간으로 10일 오후 11시 암만 국제 경기장에서 펼쳐지고 있는 2026 FIFA 북중미 월드컵 3차 예선 대한민국과 요르단의 전반전은 한국이 한골 앞선채 마무리됐다. 38분경 이재성의 헤더로 선제골을 기록한 한국이 후반전에서 어떤 활약을 보일지 관심이 쏠린다. 앞서 지난달...
"'클레이 황제' 나달, 이번 시즌 끝으로 테니스 코트 떠난다 [속보]",2024.10.10.,OSEN,"테니스 레전드가 정든 코트를 떠난다. 영국 'BBC'는 10일(한국시간) ""그랜드 슬램 22회 우승에 빛나는 테니스 레전드 라파엘 나달이 이번 시즌을 끝으로 테니스에서 완전히 은퇴할 예정이다""라고 보도했다. 나달은 테니스계 최고 레전드 중 하나이다. 로저 페더러, 노바크 조코비치 등과 함께 테니스 빅3로..."
"[속보]한일 정상 ""미사일경보정보 실시간 공유체계 면밀히 계속 가동""",2024.10.10.,노컷뉴스언론사 선정,"한일 정상 ""미사일경보정보 실시간 공유체계 면밀히 계속 가동"" ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
"[속보] 윤석열 대통령, 이시바 일본 총리와 첫 정상회담 돌입",2024.10.10.,더팩트,윤석열 대통령이 이시바 시게루 일본 신임 총리와 첫 정상회담에 들어갔다. 동남아 순방 중인 윤석열 대통령은 10일 오후 3시 45분쯤 라오스 비엔티안에서 이시바 총리와 양자회담을 시작했다. 이시바 총리가 이달 임기를 시작한 뒤 열흘 만에 성사된 정상회담이다. 그런 만큼 이번 회담은 구체적인 현안...
"[속보] 한동훈 ""김 여사, 대선때 국민에 한 약속 지켜야""…활동 자제 재...",2024.10.10.,뉴스1언론사 선정,
"[속보] 韓 노벨상 수상, 2000년 김대중 평화상 이어 두번째, 24년만",2024.10.10.,연합뉴스언론사 선정,
"[속보]이시바 만난 尹 ""긴밀한 소통으로 한일관계 발전 도모해 나갔으면...",2024.10.10.,이데일리언론사 선정,이시바 만난 尹 “긴밀한 소통으로 한일관계 발전 도모해 나갔으면”
"[속보]한국 요르단 축구 중계, 이재성 선제골로 1-0 리드",2024.10.10.,국제뉴스,"한국 요르단 선발 라인업 명단 (사진=KFA 제공) 한국 요르단 축구 중계, 이재성 선제골로 1-0 리드"
"[속보] 임종룡 ""이복현 금감원장, 인사개입 아니라고 생각""",2024.10.10.,헤럴드경제언론사 선정,"임종룡 ""이복현 금감원장, 인사개입 아니라고 생각"""
"[속보] 尹 “한일중, 아세안과 최고 단계 파트너십…아세안+3 도약 기회...",2024.10.10.,세계일보언론사 선정,"尹 “한일중, 아세안과 최고 단계 파트너십…아세안+3 도약 기회”"
"[속보] ""동성혼 금지 현행 민법 위헌"" 동성부부 11쌍 소송…""평등사회로...",2024.10.10.,디지털타임스,사실혼 관계로 지내고 있는 동성 부부 11쌍이 국내에서도 동성 결혼을 법제화하기 위해 소송에 나선다. 시민단체 '모두의결혼과 민주사회를 위한 변호사모임'(민변) 공익인권변론센터는 10일 오전 서울 영등포구 그랜드컨벤션센터에서 기자회견을 열고 이같이 밝혔다. 소송에 나선 22명은 장기간 함께 거주하고...
[속보] 윤 대통령 “북한 핵 위협 존재하는 한 아세안 평화 달성 못해”,2024.10.10.,세계일보언론사 선정,윤석열 대통령이 10일(현지시각) 라오스 비엔티안 국립컨벤션센터에서 열린 한-아세안(ASEAN·동남아시아국가연합) 정상회의에서 발언하고 있다. 뉴시스 윤 대통령 “북 핵 위협 존재하는한 아세안 평화 달성 못해”
[오 앵커 한마디] 당연한 것이 속보·헤드라인이 되는 시대,2024.10.10.,JTBC,"점심시간에 뉴스 속보가 떴습니다. 영부인의 주가조작 의혹에 대해 검찰은 국민이 납득할 결과를 내놔야 한다는, 여당 대표의 지극히 당연한... 그래서 특별하지도, 놀랍지도 않은 내용. 그런데도, 뉴스 속보와 헤드라인이 되는 유례 없는 시대. 우리는 그런 시대를 살아가고 있습니다. 앵커 한마디였습니다."
[속보] '채식주의자'의 작가 한강 ...한국 첫 노벨 문학상 수상자에 선정,2024.10.10.,지이코노미,"-스웨덴 한림원 ""역사적 트라우마에 맞선 강렬한 시적 산문"" -2016년 5월 한국 최초 맨부커상 수상 이후 경사 -노벨상 수상은 김대중 전 대통령 2000년 평화상 이후 두 번째 작가 한강 지이코노미 김대진 편집국장 | 소설가 한강(53)이 대한민국 작가 최초로 노벨 문학상 수상자에 선정됐다. 한국인이 노벨상..."
"[속보] 文정부 5년 총지출 200조 늘린 탓?...""작년 증가율 30위 국가 중 ...",2024.10.10.,디지털타임스,"IMF 재정 모니터 자료 野 임광현 ""국가재정 악순환 심각"" 한국 정부의 총수입과 총지출 증가율이 모두 경제규모 상위 30위권 국가 중에 최저 수준으로 파악됐다. 10일 국회 기획재정위원회 소속 더불어민주당 임광현 의원이 한국은행을 통해 제출받은 국제통화기금(IMF) 재정 모니터 자료에 따르면..."
"[속보] 국회 행안위, 명태균·김영선 동행명령장 발부",2024.10.10.,CJB청주방송,"국회 행정안전위원회는 10일 전체회의를 열고 이날 국정감사에 증인으로 출석하지 않은 김영선 전 국회의원과 명태균 씨에 대한 동행명령장 발부안을 야당 주도로 의결했습니다. 김 전 의원과 명 씨는 야당이 제기하는 '김건희 여사 공천 개입 의혹'의 핵심 인물입니다. 신정훈 국회 행정안전위원장은 ""김 전..."
"[속보] 한-아세안 ""남중국해 항행 자유 증진""…공동성명 채택",2024.10.10.,데일리안언론사 선정,"[속보] 한-아세안 ""남중국해 항행 자유 증진""…공동성명 채택"
"[속보] 이시바 ""일한 긴밀 공조 중요…양국관계 계승·발전할 것""",2024.10.10.,연합뉴스,
"[속보] 고용부 국감 '파행'…안호영 위원장, 김문수 장관 퇴장 명령",2024.10.10.,뉴스핌,자세한 뉴스는 곧 전해드리겠습니다.
"[속보]복지차관 ""응급실 전문의 최초 진료 24.7→17.9분 감소""",2024.10.10.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 비트코인 2% 하락, 6만1000달러 붕괴",2024.10.10.,뉴스1,
"[속보] 요르단, '황희찬 담그려는' 살인 태클...결국 부상으로 충격 교체...",2024.10.10.,스포티비뉴스,황희찬이 황당한 태클에 쓰러졌다. 요르단의 거친 태클에 일어나지 못했다. 홍명보 감독이 이끄는 한국 대표팀이 10일 오후 11시(한국시간) 요르단 암만 국제경기장에서 열리는 국제축구연맹(FIFA) 2026 북중미 월드컵 아시아 지역 3차 예선 B조 3차전에서 요르단을 만나고 있다. 경기 전 선발 명단이 발표됐다....
"[속보] 임종룡 ""자회사 임원 선임 관련 사전합의제 폐지"" [2024국감]",2024.10.10.,데일리안언론사 선정,
"한강 노벨상에 정쟁 멈추고, 온라인 서점 마비사태까지",2024.10.10.,매일경제언론사 선정,첫 노벨문학상 수상에 ‘진풍경’ 국정감사장에서 박수 터지고 출판사 일제히 ‘비상대책회의’ 日 속보 전하며 뜨거운 관심 윤석열 대통령·BTS도 환호... 외신들도 일제히 한강의 노벨문학상 수상을 속보로 다루며 ‘아시아 소설의 새로운 얼굴’에 열광했다. AP통신은 이날 스웨덴 한림원이 한강을 노벨...
"[속보] 대통령실 ""한일회담서 과거사 문제 논의 안돼…10월 이후로""",2024.10.10.,뉴스1,
"[속보] 한일 국방 화상회담…""한일·한미일 방위협력 추진""<교도>",2024.10.10.,연합뉴스,
[속보] 노벨문학상 '첫' 한국 영예 '소년이 온다' 등 쓴 한강,2024.10.10.,뉴스1,
"[속보]尹-이시바, 한일 정상회담 시작",2024.10.10.,이데일리,"尹-이시바, 한일 정상회담 시작"
"[속보] 다우·S&P, 사상 최고치 마감…다우, 430P↑",2024.10.10.,뉴시스,후속기사가 이어집니다
"[속보] 윤, 이시바 취임 후 첫 한일 회담…""북러 군사협력 불법 공감""",2024.10.10.,뉴스1,
[속보] '흥민아~ 나 토트넘에 남을게'…벨기에 최고 명문 감독직 포기→...,2024.10.10.,엑스포츠뉴스,"정식 감독 데뷔를 노렸던 라이언 메이슨 코치가 토트넘 홋스퍼와 손흥민 곁를 떠나지 않을 계획이다. 벨기에 명문 안더레흐트와 협상 후 토트넘에 남기로 결정했다. 영국 풋볼런던은 10일(한국시간) ""메이슨은 안더레흐트와 협상을 마무리한 후 토트넘에 남기로 결정했다. 그는 벨기에 명문 클럽의 접근에도..."
"노벨문학상 소식에 국감 도중 여야 '박수'…""한국 문학 쾌거에 국민 자...",2024.10.10.,연합뉴스언론사 선정,"韓 ""이런 날도 오는군"" 李 ""굴곡진 현대사를 문학으로 치유"" 김치연 오규진 기자 = ""국정감사 진행 중에 2024년도 노벨문학상에 한국 작가 최초로 소설가 한강 씨가 노벨문학상을 수상했다는 반갑고 정말 좋은 소식이 뉴스 속보로 떴습니다. 크게 박수 한 번 치죠."" 10일 진지한 분위기 속에서 진행되던 국회..."
[속보] 한·아세안 최상위 파트너십 수립 ‘포괄적전략동반자 관계’,2024.10.10.,국제신문,한·아세안 최상위 파트너십 수립 ‘포괄적전략동반자 관계’ 우리나라와 아세안(ASEAN·동남아시아국가연합)이 10일(현지시간) ‘포괄적전략동반자관계’(CSP·Comprehensive Strategic Partnership)를 수립했다. 윤석열 대통령의 아세안 관련 정상회의 참석을 계기로 양측은 이같이 합의했다. 지난 1989년 한...
"[속보] 엔비디아 0.18% 하락, 5일 연속 랠리 마감",2024.10.10.,뉴스1,
[속보] 티웨이홀딩스 VI 오전 발동...주가 이슈 사안들 면밀히 체크,2024.10.10.,CBC뉴스,씨씨에스 자료사진 기사와는 무관함. 티웨이홀딩스가 VI가 오전 발동했다. 티웨이홀딩스는 9시에 발동이 돼 9시02분 해제됐다. 티웨이홀딩스는 157원이 오른 681원이다. 전날보다 29.96%나 상승했다. 현재 티웨이홀딩스는 상한가를 기록하는 기염을 토하고 있다. 티웨이홀딩스는 연속 3거래일 상승커브를...
"[속보]임종룡, 사퇴 의사 질문에 ""지금은 내부통제·조직문화 강화할 때...",2024.10.10.,뉴시스,후속기사가 이어집니다
[속보] '요르단 잡는다!'...이강인 김민재 황희찬 황인범 '선발',2024.10.10.,더팩트,"10일 2026 북중미 월드컵 아시아 3차 예선 B조 3차전 한국-요르단 홍명보 감독, 필승조 '투입' 예상대로 이강인(파리 생제르맹) 김민재(바이에른 뮌헨) 황희찬(울버햄튼) 황인범(페예노르트)가 선발 출격한다. 홍명보 감독이 이끄는 한국 축구 국가대표팀은 10일 오후 11시(한국시간) 요르단 암만..."
"[속보] 北 ""한국이 평양에 무인기 침투…공격수단 활동 태세""",2024.10.11.,한국경제언론사 선정,"북한이 ""한국이 평양에 무인기를 침투시키는 엄중한 정치군사적 도발 행위를 감행했다""며 ""남부 국경선 부근과 대한민국의 군사 조직 구조를 붕괴시키는데 인입되는 모든 공격 수단들을 임의의 시각에 즉시 자기 활동을 수행할 수 있는 태세를 갖추게 하겠다""고 경고했다. 북한 외무성은 11일 조선중앙통신을 통해..."
[속보] 합참 “북한 또 쓰레기 풍선 부양”,2024.10.11.,매일경제언론사 선정,북한이 평양에 한국의 무인기가 침투했다고 주장하면서 남쪽을 향해 쓰레기 풍선을 또 날렸다. 합동참모본부는 11일 오후 “북한이 대남 쓰레기 풍선 추정 물체를 또다시 부양하고 있다”고 밝혔다. 합참은 풍향을 고려할 때 풍선이 경기도 북부 및 강원도 지역으로 이동할 수 있다며 적재물 낙하에 주의하고...
"[속보] 노벨 평화상, 일본 반핵단체 니혼 히단쿄 수상",2024.10.11.,뉴시스언론사 선정,후속기사가 이어집니다
[속보] 노벨평화상에 일본 반핵운동 단체 니혼 히단쿄,2024.10.11.,경향신문언론사 선정,올해 노벨평화상 수상자로 일본 원폭 생존자들을 주축으로 한 반핵 운동단체 니혼 히단쿄(日本被團協·원폭피해자단체협의회)가 선정됐다. 노벨평화상 수상자 선정과 시상을 주관하는 노르웨이 노벨위원회는 “핵무기 없는 세상을 만들고 핵무기가 다시는 사용되어선 안 된다는 것을 증언을 통해 입증한...
[속보]노벨 평화상에 일본 핵무기 폐기 단체 니혼 히단쿄,2024.10.11.,문화일보언론사 선정,올해 노벨평화상 수상자로 일본 평화운동단체 일본 원·수폭피해자단체협의회(니혼 히단쿄·日本被團協)가 선정됐다. 노벨평화상 수상자 선정과 시상을 주관하는 노르웨이 노벨위원회는 올해 평화상 수상자로 핵무기 폐기를 위해 노력해온 니혼 히단쿄를 선정했다고 11일(현지시간) 밝혔다. 노벨위원회는...
"[속보] 北 ""평양에 한국 무인기 침투, 삐라 살포""…軍 ""안 보냈다""",2024.10.11.,중앙일보언론사 선정,북한이 11일 남한의 무인기가 평양 상공에 진입해 대북전단(삐라)을 살포했다고 주장하면서 ‘보복 조치’를 준비하겠다고 위협했다. 이에 대해 합동참모본부는 우리 군은 북한에 무인기를 보내지 않았다면서 북한의 주장을 부인했다. 합동참모본부 관계자는 “군이 북한에 무인기를 보낸 것은 없다”며 “민간...
"[속보] 노벨 평화상, 일본 원폭피해자단체협의회 니혼 히단쿄 수상",2024.10.11.,CJB청주방송언론사 선정,"노벨상의 노르웨이 평화상선정 위원회는 11일 '일본 원폭피해자 단체협의회('니혼 히단쿄')를 올해의 노벨 평화상 수상자로 선정 발표했습니다 이날 ""핵무기 없는 세계를 이루고 또 핵무기가 결코 다시는 사용되어서는 안 된다는 것을 강력하게 증언해온 히로시마 및 나가사키 원폭피해 생존자들의 풀뿔리..."
[속보]노벨 평화상에 日 반핵단체 원수폭피해자단체협의회,2024.10.11.,아시아경제언론사 선정,
[속보] '아동복지법 위반혐의' 손웅정 감독·코치 2명 벌금 300만원,2024.10.11.,뉴스1언론사 선정,
"[속보] 한은 총재 ""WGBI 편입 감개무량…외환시장 구조개혁의 성과""",2024.10.11.,연합뉴스언론사 선정,
[속보] '아동복지법 위반혐의' 손웅정 감독·코치 2명 벌금 300만원,2024.10.11.,뉴스1언론사 선정,
[속보]한은 기준금리 0.25%p 인하…3년2개월만에 방향전환,2024.10.11.,경향신문언론사 선정,한국은행 금융통화위원회(금통위)가 11일 기준금리를 0.25%포인트 인하했다. 2021년 8월 이후 3년 2개월만에 통화 정책을 ‘인하’ 방향으로 전환한 것이다. 금통위는 이날 오전 서울 중구 한은에서 통화정책방향회의를 열고 기준금리를 연 3.5%에서 0.25%포인트 내린 연 3.25%로 인하한다고 발표했다. 금통위는...
"[속보] 한은 총재 ""DSR 규제, 중장기적으로는 확대돼야""",2024.10.11.,연합뉴스언론사 선정,
[속보] 기준금리 연 3.25%로 0.25%p 인하…38개월만의 긴축 종료,2024.10.11.,뉴스1언론사 선정,한국은행이 기준금리를 연 3.25%로 인하했다. 한은 금융통화위원회(금통위)는 11일 통화정책방향 결정회의에서 기준금리를 0.25%포인트(p) 인하했다. 이로써 한은은 2021년 8월 기준금리 0.25%p 인상을 시작으로 진입한 통화 긴축 터널에서 3년 2개월 만에 빠져나오게 됐다. 한은이 마지막으로...
"[속보] 한은 총재 ""WGBI 편입 감개무량…외환시장 구조개혁의 성과""",2024.10.11.,연합뉴스언론사 선정,
[속보]경찰청장 “문다혜 신변위협 땐 장소변경 검토…비공개조사 원칙...,2024.10.11.,문화일보언론사 선정,국회 행안위 국정감사 답변 조지호 경찰청장은 음주운전으로 입건된 문재인 전 대통령의 딸 문다혜 씨에 대해 비공개 조사가 원칙이라고 밝혔다. 조 청장은 또 문 씨의 신변 보호를 위해 조사 장소를 바꿀 가능성도 언급했다. 조 청장은 11일 서울 서대문구 미근동 경찰청에서 열린 국회 행정안전위원회...
[속보]김용현 ‘南무인기 평양 침투’ 北 주장에 “軍 보낸 적 없다”…...,2024.10.11.,문화일보언론사 선정,"김용현 국방부 장관은 이날 용산 국방부청사에서 열린 국회 법제사법위원회 국정감사 도중에 나온 언론 속보에 의원들의 질의를 받고 ""그런 적이 없다. 아직 상황을 파악하지 못했다. 확인해보겠다""고 말했다. 합동참모본부 관계자도 ""군이 북한에 무인기를 보낸 것은 없다""며 ""민간 단체가 보냈는지는..."
"[속보] 합참 ""군이 북에 무인기 보낸 것 없어""",2024.10.11.,연합뉴스언론사 선정,
"[속보]한은, 기준금리 3년2개월만에 인하…3.50%→3.25%",2024.10.11.,매일경제언론사 선정,한국은행 금융통화위원회(금통위)가 11일 오전 통화정책방향 회의를 열고 현재 3.50%인 기준금리를 3.25%로 전격 인하했다. 금통위는 지난해 1월 0.25%포인트 인상을 마지막으로 2월부터 올해 8월까지 13회 연속 기준금리를 3.5%로 동결했다. 이날 한은이 기준금리를 내린 것은 그동안 인하의 걸림돌로 작용했던...
"[속보]최윤범 회장, 영풍정밀 공개매수가 3만5000원으로 상향",2024.10.11.,아시아경제언론사 선정,최윤범 고려아연 회장 측이 현재 진행 중인 영풍정밀 공개매수 가격을 기존 3만원에서 3만5000원으로 상향했다. 11일 영풍정밀은 공시에 따르면 최윤범 회장 측의 특수목적법인(SPC) 제리코파트너스가 진행하는 영풍정밀 공개매수와 관련해 공개매수 가격을 3만5000원으로 정정한다고 밝혔다.
"[속보] 尹, 동남아 순방 마무리…한국으로 출발",2024.10.11.,헤럴드경제언론사 선정,윤석열 대통령이 5박 6일간의 동남아시아 3개국 순방 일정을 11일(현지시간) 마무리했다. 윤 대통령과 부인 김건희 여사는 이날 대통령 전용기인 공군 1호기 편을 타고 라오스 와타이 국제공항에서 한국으로 출발했다. 앞서 윤 대통령은 6~7일 진행된 필리핀 국빈 방문을 통해 양국간 전략적 동반자 관계를...
"[속보]테슬라, 20명 태울 수 있는 '로보 밴' 공개",2024.10.11.,이데일리언론사 선정,"일론 머스크 테슬라 최고경영자(CEO)는 10일(현지시간) 미국 로스앤젤레스(LA) 카운티 내 버뱅크에 있는 워너브러더스 영화 스튜디오에서 열린 ‘위, 로봇’(We, Robot) 행사에서 20인승 ‘로보 밴’도 공개했다. 머스크가 직접 소개한 로보 밴에서 안에서 탑승한 사람 20명이 한꺼번에 우르르 쏟아져 나오는..."
[속보]기준금리 0.25%p 인하…3년 2개월 만에 피벗,2024.10.11.,노컷뉴스언론사 선정,한국은행이 11일 기준금리를 0.25%p 인하했다. 한은 금융통화위원회는(이하 금통위) 이날 오전 통화정책방향 회의를 열어 기준금리를 현재의 연 3.50%에서 0.25%p 내린 연 3.25%로 결정했다. 2021년 8월 0.25%p 인상과 함께 시작된 통화 긴축 기조가 3년 2개월 만에 완화로 돌아서는 피벗(통화정책 전환)...
